"Region_ID","Region_name","Region_class","Sv_mean_38","NASC_38","Sv_max_38","Sv_min_38","Height_mean","Depth_mean","VL_start","VL_end","Date_M","Time_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation","Skewness","Kurtosis","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness","Corrected_mean_amplitude","Corrected_MVBS","Coefficient_of_variation_38","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC_38","ABC_noise","Area_Backscatter_Strength_38","Thickness_mean","Range_mean","Frequency","Sv_mean_70","NASC_70","Sv_max_70","Sv_min_70","ABC_70","Coefficient_of_variation_70","Area_Backscatter_Strength_70","Sv_mean_120","NASC_120","Sv_max_120","Sv_min_120","ABC_120","Coefficient_of_variation_120","Area_Backscatter_Strength_120","Sv_mean_200","NASC_200","Sv_max_200","Sv_min_200","ABC_200","Coefficient_of_variation_200","Area_Backscatter_Strength_200","ddB70","ddB120","ddB200","Sv_mean_18"
3," Region3","Anch",-36.420534,60011.98423,-25.984538,-69.75318,6.106601,10.632818,1115.900174,1115.914782,20170313," 07:19:24.65",-15.63268333,-74.96886667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",31.301947,7.503324,90.07209,193.828117,0.000368739,2.72419,9.229866,12.82983,28.911018,7.119324,84.522232,169.861074,3.346865,0.000221943,-36.537594,166.141832,0.001103498,0.000160537,823.307552,782.6131,0.001392343,0,-28.56253848,6.106601,10.632818,38,-39.355849,30528.56802,-29.328682,-82.007106,0.000708296,157.130657,-31.49785401,-39.2692,31143.78086,-26.872594,-67.965157,0.000722569,199.122786,-31.41120499,-38.249657,39384.53091,-25.825505,-69.768395,0.000913764,226.261919,-30.39166157,2.935315,2.84866599999999,1.829123,NA
4," Region4","Anch",-37.336797,32053.50143,-27.533452,-69.864024,4.027758,21.048677,1115.964162,1115.973065,20170313," 07:20:27.06",-15.63367433,-74.96927433," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",21.532592,6.139083,107.39376,83.324157,0.000306357,2.805007,8.822791,12.764462,16.823837,5.755083,97.208249,61.030614,12.321076,0.000183853,-37.355303,166.631644,0.001096212,0.000236618,387.290293,209.516892,0.000743676,0,-31.28616357,4.027758,21.048677,38,-39.833948,18036.83677,-27.955373,-89.337606,0.000418474,217.232966,-33.78331459,-40.676015,14857.77189,-28.40162,-67.856332,0.000344716,258.179995,-34.62538148,-40.995397,13804.33718,-28.474671,-69.942477,0.000320276,256.60657,-34.94476276,2.497151,3.339218,3.6586,NA
5," Region5","Anch",-39.952293,11359.24015,-25.39528,-69.958621,2.606674,6.716775,1116.546033,1116.583324,20170313," 07:30:47.88",-15.64280518,-74.97318333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",80.804302,5.164625,227.821177,207.225071,0.000232941,5.903038,51.328023,11.935583,79.400013,4.780625,224.2446,188.483908,21.230482,9.45e-05,-40.24658,246.549403,0.001225092,0.000256725,1518.32684,386.871286,0.000263547,0,-35.79142553,2.606674,6.716775,38,-42.263799,6671.117983,-29.389274,-94.064482,0.000154777,218.527379,-38.10293213,-41.459658,8028.099455,-26.771462,-67.973117,0.000186261,276.980769,-37.2987909,-41.379592,8177.478108,-26.620061,-69.245561,0.000189726,273.167615,-37.21872444,2.311506,1.507365,1.427299,NA
6," Region6","Anch",-40.15462,9727.561443,-30.888247,-68.79728,2.338698,18.973501,1116.589214,1116.593914,20170313," 07:31:16.68",-15.64323333,-74.97336667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",16.936486,3.118264,58.406047,36.421992,0.000163461,2.382621,5.766997,12.122333,12.907133,2.734264,49.57934,24.338719,8.036999,9.04e-05,-40.437029,180.766357,0.000786921,9.23e-05,141.166047,41.728676,0.00022569,0,-36.46487852,2.338698,18.973501,38,-43.880559,4124.868738,-36.115884,-83.763405,9.57e-05,149.529377,-40.19081701,-41.703964,6808.785632,-31.03761,-66.29739,0.000157971,226.06102,-38.01422173,-40.152127,9733.148434,-30.203336,-67.090134,0.00022582,200.255494,-36.46238488,3.725939,1.549344,-0.00249300000000119,NA
7," Region7","Anch",-45.373538,1157.775988,-39.165535,-68.357176,0.925735,16.009313,1116.625878,1116.629746,20170313," 07:31:56.68",-15.6438,-74.97361667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",12.761098,1.169349,30.463835,11.23643,2.82e-05,1.143736,1.363236,10.77277,9.742123,0.785349,23.657885,5.761194,7.73089,2.08e-05,-46.815935,135.648986,6.43e-05,2.14e-05,30.60387,3.196139,2.69e-05,0,-45.70867296,0.925735,16.009313,38,-49.527075,444.908724,-43.612245,-69.214108,1.03e-05,149.873265,-49.86220913,-51.090198,310.426371,-44.195029,-67.430782,7.2e-06,159.250307,-51.42533226,-52.920315,203.679273,-46.47545,-68.962072,4.73e-06,144.0767,-53.25544998,4.153537,5.71666,7.546777,NA
8," Region8","Anch",-34.978687,111561.0123,-19.243698,-69.953324,8.144966,12.16404,1116.628457,1116.736274,20170313," 07:32:54.28",-15.64462955,-74.97398333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",226.298211,21.82785,758.732129,1891.374989,0.000791862,5.955857,48.409988,13.108775,223.502981,21.44385,752.373669,1835.150309,24.546279,0.000314542,-35.02321,251.750522,0.002638986,0.000614879,19171.05773,16990.80453,0.002588336,0,-25.86979388,8.144966,12.16404,38,-37.246871,66175.00644,-20.817305,-110.51044,0.001535331,273.446785,-28.13797842,-36.948906,70874.58313,-19.111516,-67.992387,0.001644367,322.876773,-27.84001317,-35.628635,96054.47403,-18.968296,-69.999213,0.002228567,316.237873,-26.51974236,2.268184,1.970219,0.649948000000002,NA
9," Region9","Anch",-39.488475,20147.13033,-26.180366,-69.861126,4.154979,9.664461,1116.737842,1116.801315,20170313," 07:34:22.29",-15.6459629,-74.97456667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",131.189952,13.837298,515.504614,566.534175,0.000225988,4.100847,22.445209,12.049136,129.150021,13.453298,510.656751,542.247411,38.269325,0.000110345,-39.572488,204.80212,0.000932269,0.000177187,6949.974811,2052.857659,0.000467435,0,-33.30278638,4.154979,9.664461,38,-42.556284,9941.051036,-30.200923,-111.383204,0.000230643,189.956351,-36.37059531,-42.037506,11202.37388,-28.252615,-67.66869,0.000259907,196.92465,-35.85181771,-40.787714,14937.88921,-27.182772,-69.999853,0.000346575,216.116266,-34.602026,3.067809,2.549031,1.299239,NA
10," Region10","Anch",-42.52507,7514.460331,-30.205896,-67.566556,3.118264,13.044942,1116.786528,1116.793838,20170313," 07:34:44.69",-15.6463,-74.9747," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",17.821192,3.605493,61.785603,56.954417,0.000119764,4.932058,28.617867,11.406577,15.215563,3.221493,55.806345,43.448144,5.704086,5.21e-05,-42.83504,230.053884,0.000655596,9.61e-05,196.06732,87.169194,0.000174344,0,-37.58594038,3.118264,13.044942,38,-44.845814,4403.756924,-33.418769,-74.997301,0.000102172,227.66225,-39.90668495,-45.655502,3654.723361,-33.166012,-66.912513,8.48e-05,259.396323,-40.71637325,-45.025331,4225.437467,-35.155439,-69.975853,9.8e-05,196.91825,-40.08620155,2.320744,3.130432,2.500261,NA
11," Region11","Anch",-39.423348,5222.802016,-27.672507,-67.241768,1.061076,16.277419,1116.796778,1116.808789,20170313," 07:34:59.09",-15.64649102,-74.97478333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",28.519145,2.241252,70.958452,30.169351,0.000288671,4.161594,18.412454,12.160571,25.051366,1.857252,63.254893,21.96044,14.498977,9.81e-05,-40.084808,294.363641,0.002095244,0.000184827,186.106844,16.235724,0.000121175,0,-39.16588271,1.061076,16.277419,38,-44.221621,1730.11996,-34.367402,-85.889337,4.01e-05,230.436437,-43.96415618,-42.498769,2572.53618,-32.144398,-67.262792,5.97e-05,247.233107,-42.24130343,-41.865244,2976.555178,-31.517063,-69.40547,6.91e-05,230.462762,-41.60777897,4.798273,3.07542100000001,2.441896,NA
12," Region12","Anch",-44.180197,1604.113596,-37.755494,-69.032459,0.974458,19.084752,1116.813608,1116.818814,20170313," 07:35:11.89",-15.64668854,-74.97487187," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",14.984615,1.266795,31.249877,15.195494,3.86e-05,1.483702,2.185418,11.113786,11.271053,0.882795,23.054754,7.965027,5.310359,2.85e-05,-45.445864,135.24775,9.42e-05,1.75e-05,39.800112,5.416647,3.72e-05,0,-44.29256715,0.974458,19.084752,38,-49.286752,494.97083,-43.884935,-80.81468,1.15e-05,129.507834,-49.39912228,-51.790696,278.089871,-42.96739,-66.983083,6.45e-06,214.780665,-51.90306664,-50.937026,338.494914,-45.542638,-63.665707,7.85e-06,131.58443,-51.04939687,5.106555,7.610499,6.756829,NA
13," Region13","Anch",-41.47525,10859.88526,-29.481018,-69.874884,3.53882,28.793104,1117.181667,1117.194551,20170313," 07:42:25.50",-15.65248333,-74.9772," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",26.576766,8.28289,94.06393,102.222073,0.00011559,3.827076,21.81804,11.775332,20.638339,7.89889,81.419076,75.700973,6.968527,7.22e-05,-41.413086,160.040405,0.000361168,7.46e-05,652.079834,258.867952,0.000251961,0,-35.98666597,3.53882,28.793104,38,-46.322593,3557.058459,-34.623755,-88.646102,8.25e-05,158.142525,-40.83400831,-47.912474,2466.623468,-38.505222,-67.23215,5.72e-05,133.206134,-42.42388975,-48.954153,1940.595116,-38.528329,-69.835823,4.5e-05,143.383145,-43.465569,4.847343,6.437224,7.478903,NA
14," Region14","Anch",-42.803413,6563.413188,-29.599746,-69.996336,2.903884,6.448424,1117.228403,1117.240238,20170313," 07:43:51.90",-15.65318852,-74.97746667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_28\L28.EV",30.705366,6.43142,194.40438,83.405266,0.000117458,5.089451,32.909091,11.222826,29.438225,6.04742,191.102099,75.18896,38.651555,5.02e-05,-42.997024,234.198626,0.00046518,0.00010318,712.101266,100.977486,0.000152278,0,-38.17362089,2.903884,6.448424,38,-45.386824,3620.667822,-33.41854,-103.810448,8.4e-05,226.882654,-40.75703152,-46.164116,3027.327457,-33.448098,-66.526138,7.02e-05,280.716213,-41.53432434,-45.107825,3860.899875,-29.512303,-69.954343,8.96e-05,387.482817,-40.47803295,2.583411,3.360703,2.304412,NA
16," Region16","Anch",-40.301481,8071.865103,-31.52626,-68.770436,2.007383,17.20438,1283.09,1283.09,20170315," 03:14:22.02",-15.39865,-75.59567977," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",26.890877,2.825927,102.106139,53.976503,0.000147721,2.41732,6.07666,11.957705,23.28721,2.441927,94.130806,40.391407,17.456803,8.38e-05,-40.768876,176.331812,0.000622286,0.000122666,227.462672,49.334594,0.000187276,0,-37.27517939,2.007383,17.20438,38,-44.166602,3314.834007,-32.775955,-71.203069,7.69e-05,250.177961,-41.14030049,-44.416861,3129.218423,-31.228179,-67.72094,7.26e-05,333.993985,-41.39055956,-44.102823,3363.873743,-31.145722,-69.34738,7.8e-05,340.91323,-41.07652147,3.86512099999999,4.11537999999999,3.801342,NA
17," Region17","Anch",-46.237944,913.150487,-40.058132,-65.222393,0.890933,10.601794,1283.09,1283.09,20170315," 03:14:39.62",-15.3984,-75.59523333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",34.59523,1.364241,84.208692,31.495972,2.13e-05,1.497534,2.446107,10.283971,32.687198,0.980241,79.624628,21.382487,23.595368,1.74e-05,-47.584185,122.331264,2.49e-05,1.22e-05,128.165278,12.105752,2.12e-05,0,-46.73949479,0.890933,10.601794,38,-53.46258,173.012988,-48.071232,-80.4487,4.01e-06,100.217167,-53.96413128,-52.270725,227.648189,-46.189164,-66.826245,5.28e-06,114.481766,-52.77227635,-51.559853,268.133738,-44.080366,-67.743575,6.22e-06,153.417992,-52.06140371,7.224636,6.032781,5.321909,NA
18," Region18","Anch",-46.54244,1970.893948,-39.08082,-65.113067,2.062602,15.157036,1283.09,1283.09,20170315," 03:14:39.62",-15.3984,-75.59523333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",29.238781,2.53359,103.943192,61.202898,2.17e-05,2.017235,5.623166,10.238595,26.52303,2.14959,97.743691,47.103715,16.140331,1.94e-05,-47.129107,111.863394,4.15e-05,1e-05,228.054535,60.140477,4.57e-05,0,-43.39828578,2.062602,15.157036,38,-49.71121,950.137059,-42.443858,-65.895824,2.2e-05,106.185149,-46.56705576,-53.414395,405.011889,-45.040741,-67.862238,9.4e-06,147.884145,-50.27024062,-51.592128,616.161309,-43.514402,-69.513516,1.43e-05,137.643726,-48.4479741,3.16877,6.871955,5.049688,NA
19," Region19","Anch",-41.23413,4004.092529,-34.13231,-65.684066,1.234313,16.365759,1283.09,1283.09,20170315," 03:14:52.42",-15.39823733,-75.59490799," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",14.70475,1.266795,40.965562,18.069643,9.46e-05,1.909622,2.924113,11.846357,11.308893,0.882795,33.405849,9.68424,9.170006,5.59e-05,-42.524079,169.202028,0.000460441,2.5e-05,39.933732,5.501775,9.29e-05,0,-40.31987729,1.234313,16.365759,38,-51.300956,394.295252,-46.669581,-70.102175,9.15e-06,131.680931,-50.38670286,-47.424129,962.729265,-39.767456,-65.887724,2.23e-05,185.479195,-46.50987661,-46.935413,1077.397164,-41.989584,-63.930529,2.5e-05,146.850676,-46.02116006,10.066826,6.189999,5.701283,NA
20," Region20","Anch",-46.662952,905.648206,-39.674061,-63.105977,0.974458,19.437993,1283.09,1283.09,20170315," 03:15:22.82",-15.39784823,-75.59409823," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",19.654667,1.169349,80.941298,19.009367,2.73e-05,1.532951,1.8387,10.318965,16.144393,0.785349,73.15275,10.486782,40.607775,1.52e-05,-48.178224,179.159409,0.000109191,2.2e-05,50.715938,3.84044,2.1e-05,0,-46.77532303,0.974458,19.437993,38,-47.581247,733.044031,-38.775514,-72.736529,1.7e-05,269.881067,-47.69361772,-54.878171,136.59591,-47.262889,-67.314285,3.17e-06,201.253095,-54.99054137,-49.80327,439.468537,-43.570776,-69.167958,1.02e-05,166.094652,-49.91564046,0.918295000000001,8.215219,3.140318,NA
21," Region21","Anch",-44.073704,12071.17241,-35.082965,-69.940944,7.155303,14.142337,1283.09,1283.09,20170315," 03:15:46.82",-15.39763158,-75.59364825," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",22.396994,9.062456,210.99229,161.552163,4.27e-05,2.234512,6.800877,10.965423,19.682103,8.678456,204.794508,135.953722,24.549104,3.88e-05,-44.107367,109.817319,9.66e-05,2.41e-05,683.241046,479.413528,0.000280064,0,-35.52742381,7.155303,14.142337,38,-48.516707,4339.594742,-39.455437,-80.447238,0.000100683,112.763872,-39.9704266,-49.860253,3184.890996,-39.533942,-67.416865,7.39e-05,151.527731,-41.31397261,-50.073764,3032.099607,-41.633068,-69.127932,7.03e-05,114.150653,-41.5274837,4.443003,5.786549,6.00006,NA
22," Region22","Anch",-42.577761,6573.192603,-33.881495,-69.71685,2.760963,24.050187,1283.09,1283.09,20170315," 03:27:30.84",-15.39275,-75.58556492," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_31\L31.EV",19.573047,3.508047,66.770078,54.95851,9.21e-05,2.185722,4.156042,11.532522,14.715804,3.124047,56.287592,36.797021,6.851771,5.27e-05,-42.777941,174.637951,0.000407205,5.32e-05,183.891469,69.630514,0.000152505,0,-38.16715476,2.760963,24.050187,38,-45.4131,3421.704027,-34.863222,-81.388542,7.94e-05,214.474603,-41.00249393,-44.796725,3943.48262,-33.009289,-67.99011,9.15e-05,216.942632,-40.38611903,-41.670023,8101.215235,-32.279771,-65.200783,0.000187957,188.201264,-37.25941663,2.835339,2.218964,-0.907738000000002,NA
24," Region24","Anch",-38.180789,15701.8366,-26.688929,-69.146391,2.39628,6.59461,1375.666123,1375.700533,20170315," 13:30:00.92",-15.23311667,-75.97591667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",74.231697,4.287613,178.978435,175.545024,0.000270858,3.05917,11.446134,12.370128,72.802368,3.903613,175.351776,156.745766,15.610422,0.000139829,-38.544024,193.706657,0.000950655,0.000178334,1136.769204,305.201928,0.0003643,0,-34.38541381,2.39628,6.59461,38,-39.015833,12955.25808,-27.861401,-86.0157,0.000300576,200.543778,-35.22045765,-36.605176,22568.96948,-22.779971,-69.95346,0.000523624,278.728626,-32.80980105,-35.909138,26492.04705,-21.493144,-69.600457,0.000614644,291.321532,-32.11376317,0.835044000000003,-1.575613,-2.271651,NA
25," Region25","Anch",-34.498419,20572.73305,-26.826941,-68.79769,1.344751,5.360929,1375.707272,1375.71288,20170315," 13:30:29.72",-15.2329,-75.97555," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",14.979928,1.656578,33.224218,19.441448,0.00050457,1.821052,2.922986,13.269843,13.732744,1.272578,29.96185,13.691427,5.217695,0.000280165,-35.525864,180.097523,0.00155361,0.000562946,69.903948,11.518765,0.00047731,0,-33.21199843,1.344751,5.360929,38,-36.618427,12626.73807,-27.953211,-98.974877,0.000292954,217.053941,-35.33200663,-32.251796,34510.74114,-20.759057,-68.811261,0.000800686,299.453709,-30.96537548,-31.341321,42560.01545,-23.13388,-67.574004,0.000987438,183.387035,-30.05490057,2.120008,-2.246623,-3.157098,NA
26," Region26","Anch",-32.887541,16921.82951,-21.231878,-68.531651,0.763325,6.039564,1375.78356,1375.798839,20170315," 13:32:02.53",-15.23213654,-75.97441988," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",37.407688,1.559132,80.71648,29.10926,0.001174417,3.963844,17.500899,13.588359,35.968584,1.175132,77.070272,21.095869,22.406112,0.000393995,-34.045092,298.079146,0.0056965,0.001114226,169.071357,13.22326,0.000392605,0,-34.06044519,0.763325,6.039564,38,-36.834233,6819.901517,-26.153272,-91.04675,0.000158229,266.653231,-38.00713731,-32.999041,16492.91146,-23.419996,-67.797989,0.000382653,239.224619,-34.17194507,-31.025362,25981.556,-20.163561,-69.892602,0.0006028,263.955861,-32.19826677,3.946692,0.111499999999999,-1.862179,NA
27," Region27","Anch",-37.711402,13516.62235,-24.04626,-68.854757,1.851469,6.230845,1375.819616,1375.877606,20170315," 13:33:09.73",-15.23156667,-75.97355," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",124.59137,6.723757,429.67739,236.696976,0.000358652,4.815729,33.305811,12.475863,123.229249,6.339757,426.185148,220.739042,65.479839,0.000160808,-37.936912,223.030536,0.001573486,0.00026828,3124.974187,290.077233,0.0003136,0,-35.03623654,1.851469,6.230845,38,-40.929246,6442.935849,-25.608003,-91.889549,0.000149483,320.558326,-38.25408027,-40.708474,6778.927241,-25.538865,-69.954086,0.000157278,307.036993,-38.03330862,-41.046417,6271.431455,-25.67392,-69.828878,0.000145504,318.403698,-38.37125154,3.217844,2.997072,3.335015,NA
29," Region29","Anch",-36.181464,9178.761543,-25.708676,-69.302388,0.883972,4.545423,1375.885112,1375.909336,20170315," 13:33:59.33",-15.23113333,-75.97289166," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",58.562379,1.656578,128.946992,50.1079,0.000381908,3.29072,14.899292,12.838609,57.539576,1.272578,126.133386,37.820447,33.475231,0.000186838,-37.285344,204.405599,0.000392717,0.000432273,292.894373,22.928236,0.000212957,0,-36.71707747,0.883972,4.545423,38,-38.308899,5623.938343,-24.641687,-93.277109,0.000130481,364.993946,-38.84451284,-34.934999,12230.11553,-23.982731,-67.937979,0.000283752,310.894026,-35.47061275,-41.896163,2462.147864,-32.352182,-66.204212,5.71e-05,229.280871,-42.43177703,2.127435,-1.246465,5.714699,NA
30," Region30","Anch",-38.427869,7192.109192,-28.869307,-69.635038,1.161853,4.983879,1375.924215,1376.009559,20170315," 13:35:09.74",-15.23051667,-75.97196667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",190.025012,2.825927,420.906453,224.42465,0.000213452,2.399813,6.485143,12.300295,188.950941,2.441927,417.990311,192.832658,72.101115,0.000124637,-39.043532,171.258858,0.000660914,0.000157554,1845.617643,170.528956,0.000166865,0,-37.77635562,1.161853,4.983879,38,-39.443251,5692.696168,-25.950773,-97.110538,0.000132077,245.868671,-38.79173829,-39.803218,5239.879517,-27.502272,-69.865736,0.000121571,235.638426,-39.15170533,-39.776467,5272.255358,-27.210001,-69.714139,0.000122322,230.959542,-39.12495397,1.015382,1.375349,1.348598,NA
34," Region34","Anch",-38.786616,10796.72659,-21.85037,-69.867037,1.894357,5.62547,1376.027646,1376.555268,20170315," 13:41:12.95",-15.22736667,-75.96733333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",1117.909652,6.236529,2891.979161,2069.946509,0.000302814,6.786193,78.297441,12.209906,1116.70629,5.852529,2888.804436,1940.403304,342.242875,0.000124243,-39.057281,243.727023,0.0014738,0.000277885,26142.22211,2978.698723,0.000250496,0,-36.0119973,1.894357,5.62547,38,-41.800783,5393.55906,-21.656553,-109.342486,0.000125136,357.005335,-39.02616396,-42.064704,5075.552319,-24.585885,-69.988909,0.000117758,311.968228,-39.29008525,-41.161727,6248.575824,-24.474644,-69.996354,0.000144974,329.704428,-38.3871079,3.014167,3.278088,2.375111,NA
46," Region46","Anch",-39.454497,10536.88424,-22.814073,-69.946102,2.156106,5.516396,1376.565021,1376.729567,20170315," 13:47:56.16",-15.22341091,-75.96287757," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\TALLER\Anch_90Porc\JOB_170304_Lance_32\L32.EV",352.825853,5.846746,893.187662,752.718947,0.000290411,7.504185,85.024891,12.047933,351.661593,5.462746,890.091144,700.961501,89.942495,0.000106243,-39.737014,273.346758,0.001385696,0.000261197,7684.151269,1270.643967,0.000244467,0,-36.11779625,2.156106,5.516396,38,-41.739905,6225.459745,-24.71608,-103.321886,0.000144437,330.782877,-38.40320405,-41.617632,6403.223872,-25.556723,-69.997589,0.000148562,319.669536,-38.28093148,-41.275829,6927.538243,-26.8382,-69.957607,0.000160726,291.203714,-37.93912902,2.285408,2.163135,1.821332,NA
